Index|Drug ID|Drug Name|Section LOINC|Section Display Name|MedDRA PT|PT ID|MedDRA LLT|LLT ID|Matching String|UMLS CUI|UMLS PrefName|Flag 1|Flag 2
005507|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Pancreatitis|10033645|Pancreatitis|10033645|pancreatitis|C0030305|Pancreatitis||
005508|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Renal impairment|10062237|Renal function abnormal|10038451|altered renal function|C0151746|Abnormal renal function||
005509|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Renal impairment|10062237|Renal impairment|10062237|renal impairment|C1565489|Renal Insufficiency||
005510|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Thyroid C-cell hyperplasia|10070568|Thyroid C-cell hyperplasia|10070568|thyroid c-cell adenomas|C0342190|C-cell hyperplasia of thyroid|duplicate|Animal
005511|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Thyroid adenoma|10043688|Thyroid adenoma|10043688|thyroid c-cell adenomas|C0151468|Thyroid Gland Follicular Adenoma|duplicate|Animal
005512|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Thyroid cancer|10066474|Thyroid carcinoma|10043702|thyroid c-cell carcinomas|C0549473|Thyroid carcinoma|duplicate|Animal
005513|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Thyroid neoplasm|10043744|Thyroid tumor|10066914|thyroid c-cell tumors|C0040136|Thyroid Neoplasm|duplicate|
005514|5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Victoza|43685-7|WARNINGS AND PRECAUTIONS|Vomiting|10047700|Vomiting|10047700|vomiting|C0042963|Vomiting||
005515|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Application site infection|10049041|Application site infection|10049041|application site infection|C0521496|Application site infection||
005516|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Application site irritation|10003046|Application site irritation|10003046|application site irritation|C0521490|Application site irritation||
005517|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Application site pain|10003051|Application site pain|10003051|application site pain|C0521491|Application site pain||
005518|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Application site pruritus|10003053|Application site pruritus|10003053|application site pruritus|C0853714|Application site pruritus||
005519|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Blister|10005191|Vesicles|10047368|skin vesiculation|C3814530|Skin Vesicle||
005520|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Chemical eye injury|10055116|Chemical conjunctivitis|10055119|chemical conjunctivitis|C0149866|Chemical conjunctivitis||
005521|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Conjunctivitis|10010741|Conjunctivitis|10010741|conjunctivitis|C0009763|Conjunctivitis||
005522|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Dermatitis contact|10012442|Allergic contact dermatitis|10056265|allergic contact dermatitis|C0162820|Dermatitis, Allergic Contact||
005523|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Drug eruption|10013687|Drug eruption vesicular|10013694|local skin vesiculation|C0858702|Drug eruption vesicular|duplicate|
005524|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Erythema|10015150|Skin erythema|10040842|local skin erythema|C0041834|Erythema||
005525|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Eye burns|10015911|Corneal burn|10068161|corneal burn|C0239116|Corneal burn||
005526|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Eye pain|10015958|Eye pain|10015958|eye pain|C0151827|Eye pain||
005527|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Eye symptom|10075536|Eye symptom|10075536|ophthalmic adverse reaction|C1557306|Adverse Event Associated with Ocular and Visual Systems||
005528|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Eyelid oedema|10015993|Eyelid edema|10015985|eyelid edema|C0162285|Edema of eyelid||
005529|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Headache|10019211|Headache|10019211|headache|C0018681|Headache||
005530|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Herpes zoster|10019974|Herpes zoster|10019974|herpes zoster|C0019360|Herpes zoster disease||
005531|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Hypersensitivity|10020751|Hypersensitivity reaction|10020756|hypersensitivity reactions|C0020517|Hypersensitivity||
005532|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Hypersensitivity|10020751|Hypersensitivity|10020751|hypersensitivity|C0020517|Hypersensitivity||
005533|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Nasopharyngitis|10028810|Nasopharyngitis|10028810|nasopharyngitis|C0027441|Nasopharyngitis||
005534|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Periorbital oedema|10034545|Periorbital edema|10054541|periorbital edema|C0151205|Periorbital edema||
005535|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Rash pustular|10037888|Pustule|10037578|skin pustulation|C0241157|pustule||
005536|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Scab|10039509|Crust|10011468|skin crusting|C0423777|Crust on skin||
005537|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin erosion|10040840|Skin erosion|10040840|local skin erosion|C3887524|Skin Erosion||
005538|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin exfoliation|10040844|Flaking skin|10016749|skin flaking|C0237849|Peeling of skin||
005539|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin exfoliation|10040844|Skin peeling|10040908|skin scaling|C0237849|Peeling of skin||
005540|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin reaction|10040914|Localised skin reaction|10024777|local skin pustulation|C0549452|Localised skin reaction|duplicate|
005541|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin reaction|10040914|Skin reaction|10040914|local skin vesiculation|C0080159|Vesicular Skin Diseases|duplicate|
005542|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin swelling|10053262|Skin swelling|10053262|local skin swelling|C0281982|Swelling of skin||
005543|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin ulcer|10040943|Skin ulceration|10040947|skin ulceration|C0037299|Skin Ulcer||
005544|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|34084-4|ADVERSE REACTIONS|Skin ulcer|10040943|Skin ulcer|10040943|local skin ulceration|C0037299|Skin Ulcer||
005545|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Anaphylactic reaction|10002198|Anaphylaxis|10002218|anaphylaxis|C0002792|anaphylaxis||
005546|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site erosion|10065577|Application site erosion|10065577|skin reactions in the treated area erosion|C1696574|Application site erosion||
005547|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site erythema|10003041|Application site erythema|10003041|skin reactions in the treated area erythema|C0853700|Application site erythema||
005548|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site pustules|10049044|Application site pustules|10049044|skin reactions in the treated area postulation|C0877128|Application site pustules||
005549|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site scab|10066209|Application site scab|10066209|skin reactions in the treated area crusting|C0948300|Application site scab||
005550|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site swelling|10053424|Application site swelling|10053424|skin reactions in the treated area swelling|C1096001|Application site swelling||
005551|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site ulcer|10003059|Application site ulcer|10003059|skin reactions in the treated area ulceration|C0521492|Application site ulcer||
005552|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Application site vesicles|10048941|Application site vesicles|10048941|skin reactions in the treated area vesiculation|C0877097|Application site vesicles||
005553|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Chemical eye injury|10055116|Chemical conjunctivitis|10055119|chemical conjunctivitis|C0149866|Chemical conjunctivitis||
005554|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Dermatitis contact|10012442|Allergic contact dermatitis|10056265|allergic contact dermatitis|C0162820|Dermatitis, Allergic Contact||
005555|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Drug eruption|10013687|Drug eruption vesicular|10013694|local skin vesiculation|C0858702|Drug eruption vesicular|duplicate|
005556|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Eye burns|10015911|Corneal burn|10068161|corneal burn|C0239116|Corneal burn||
005557|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Eye disorder|10015916|Eye disorder|10015916|eye disorders|C0015397|Disorder of eye||
005558|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Eye pain|10015958|Eye pain|10015958|eye pain|C0151827|Eye pain||
005559|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Eyelid oedema|10015993|Eyelid edema|10015985|eyelid edema|C0162285|Edema of eyelid||
005560|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Eyelid ptosis|10015995|Eyelid ptosis|10015995|eyelid ptosis|C0005745|Blepharoptosis||
005561|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Hypersensitivity|10020751|Hypersensitivity reaction|10020756|hypersensitivity reactions|C0020517|Hypersensitivity||
005562|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Periorbital oedema|10034545|Periorbital edema|10054541|periorbital edema|C0151205|Periorbital edema||
005563|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Rash pustular|10037888|Pustule|10037578|local skin pustulation|C0241157|pustule|duplicate|
005564|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Skin erosion|10040840|Skin erosion|10040840|local skin erosion|C3887524|Skin Erosion||
005565|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Skin reaction|10040914|Localised skin reaction|10024777|local skin pustulation|C0549452|Localised skin reaction|duplicate|
005566|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Skin reaction|10040914|Skin reaction|10040914|local skin vesiculation|C0080159|Vesicular Skin Diseases|duplicate|
005567|5accc7a5-8209-4680-b0ae-2a6963500419|Picato|43685-7|WARNINGS AND PRECAUTIONS|Skin ulcer|10040943|Skin ulcer|10040943|local skin ulceration|C0037299|Skin Ulcer||
005568|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34066-1|BOXED WARNINGS|Asthma|10003553|Asthma|10003553|asthma|C0004096|Asthma||
005569|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34066-1|BOXED WARNINGS|Death|10011906|Death|10011906|death|C1306577|Death (finding)||
005570|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Arthralgia|10003239|Arthralgia|10003239|arthralgia|C0003862|Arthralgia||
005571|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Asthma|10003553|Asthma|10003553|asthma|C0004096|Asthma||DrugClass
005572|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Atrial fibrillation|10003658|Atrial fibrillation|10003658|atrial fibrillation|C0004238|Atrial Fibrillation||
005573|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Back pain|10003988|Back pain|10003988|back pain|C0004604|Back Pain||
005574|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Bronchitis|10006451|Bronchitis|10006451|bronchitis|C0006277|Bronchitis||
005575|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Chronic obstructive pulmonary disease|10009033|COPD exacerbation|10010953|copd exacerbation|C0740304|COPD exacerbation||
005576|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Constipation|10010774|Constipation|10010774|constipation|C0009806|Constipation||
005577|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Cough|10011224|Cough|10011224|cough|C0010200|Coughing||
005578|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Death|10011906|Death|10011906|death|C1306577|Death (finding)||DrugClass
005579|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Diarrhoea|10012735|Diarrhea|10012727|diarrhea|C0011991|Diarrhea||
005580|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Dizziness|10013573|Dizziness|10013573|dizziness|C0012833|Dizziness||
005581|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Lung neoplasm malignant|10058467|Lung cancer|10025044|lung cancers|C0242379|Malignant neoplasm of lung||
005582|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Nasopharyngitis|10028810|Nasopharyngitis|10028810|nasopharyngitis|C0027441|Nasopharyngitis||
005583|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Pneumonia|10035664|Pneumonia|10035664|pneumonia|C0032285|Pneumonia||
005584|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Pyrexia|10037660|Pyrexia|10037660|pyrexia|C0015967|Fever||
005585|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Rash|10037844|Rash|10037844|rash|C0015230|Exanthema||
005586|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Upper respiratory tract infection|10046306|Upper respiratory tract infection|10046306|upper respiratory tract infection|C0041912|Upper Respiratory Infections||
005587|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|34084-4|ADVERSE REACTIONS|Urinary tract infection|10046571|Urinary tract infection|10046571|urinary tract infection|C0042029|Urinary tract infection||
005588|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Angioedema|10002424|Angioedema|10002424|angioedema|C0002994|Angioedema||
005589|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Arrhythmia|10003119|Cardiac arrhythmia|10007518|cardiac arrhythmias|C0003811|Cardiac Arrhythmia||
005590|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Asthma|10003553|Asthma|10003553|asthma|C0004096|Asthma||
005591|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Blood glucose fluctuation|10049803|Blood glucose fluctuation|10049803|changes in blood glucose|C0877314|Blood glucose fluctuation||
005592|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Blood glucose increased|10005557|Blood glucose increased|10005557|increases in plasma glucose|C0595877|Blood glucose increased||DrugClass
005593|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Blood potassium decreased|10005724|Serum potassium decreased|10040378|decrease in serum potassium|C0595885|Serum potassium decreased||
005594|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Blood pressure diastolic increased|10005739|Blood pressure diastolic increased|10005739|increases in diastolic blood pressure|C0277889|Increased diastolic arterial pressure||
005595|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Blood pressure systolic increased|10005760|Blood pressure systolic increased|10005760|increases in systolic blood pressure|C0277884|Increased systolic arterial pressure||
005596|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Bronchospasm paradoxical|10006486|Paradoxical bronchospasm|10033770|paradoxical bronchospasm|C0236072|Paradoxical bronchospasm||
005597|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Cardiovascular symptom|10075534|Cardiovascular symptom|10075534|cardiovascular effects|C0476270|Cardiovascular symptoms||
005598|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Death|10011906|Death|10011906|death|C1306577|Death (finding)||
005599|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Diabetes mellitus|10012601|Diabetes mellitus aggravated|10012603|aggravate pre-existing diabetes mellitus|C0235398|Diabetes mellitus exacerbated||DrugClass
005600|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Electrocardiogram QT prolonged|10014387|Electrocardiogram QTc interval prolonged|10053698|prolongation of the qtc interval|C0855333|Electrocardiogram QT corrected interval prolonged||DrugClass
005601|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Electrocardiogram ST segment depression|10014391|ST segment depression|10041892|st segment depression|C0520887|ST segment depression (finding)||DrugClass
005602|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Electrocardiogram T wave amplitude decreased|10014394|T wave flattening of|10042965|flattening of the t wave|C0429059|Flattened T wave (finding)||DrugClass
005603|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Electrocardiogram change|10061116|Change in ECG|10008396|ecg changes|C0855329|Electrocardiographic changes||DrugClass
005604|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Heart rate increased|10019303|Pulse rate increased|10037490|increases in pulse rate|C0039231|Tachycardia||
005605|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Hypokalaemia|10021015|Hypokalemia|10021018|hypokalemia|C0020621|Hypokalemia||
005606|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Hypoxia|10021143|Hypoxia|10021143|hypoxia|C0242184|Hypoxia||
005607|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Ketoacidosis|10023379|Ketoacidosis|10023379|aggravate pre-existing ketoacidosis|C0220982|Ketoacidosis||DrugClass
005608|5d9a5433-857e-44ea-b3d6-2a400ca0cef5|Striverdi|43685-7|WARNINGS AND PRECAUTIONS|Type I hypersensitivity|10045240|Immediate hypersensitivity reaction|10021414|immediate hypersensitivity reactions|C0020523|Immediate hypersensitivity||
005609|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Abdominal discomfort|10000059|Abdominal discomfort|10000059|abdominal discomfort|C0232487|Abdominal discomfort||
005610|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Abdominal pain|10000081|Abdominal pain|10000081|abdominal pain|C0000737|Abdominal Pain||
005611|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Acute leukaemia|10000830|Acute leukemia|10000835|acute leukemia|C0085669|Acute leukemia||
005612|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Acute myeloid leukaemia|10000880|Acute myeloid leukemia|10000886|acute myeloid leukemia|C0023467|Leukemia, Myelocytic, Acute||
005613|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Anaemia|10002034|Anemia|10002272|anemia|C0002871|Anemia||
005614|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Anxiety|10002855|Anxiety|10002855|anxiety|C0003467|Anxiety||
005615|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Arthralgia|10003239|Arthralgia|10003239|arthralgia|C0003862|Arthralgia||
005616|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Asthenia|10003549|Asthenia|10003549|asthenia|C0004093|Asthenia||
005617|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Back pain|10003988|Back pain|10003988|back pain|C0004604|Back Pain||
005618|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Blood creatinine increased|10005483|Creatinine increased|10011368|increase in creatinine|C0151578|Creatinine increased||
005619|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Cerebrovascular accident|10008190|Cerebrovascular accident|10008190|cerebrovascular accident|C0038454|Cerebrovascular accident||
005620|5e31a6a9-864f-4aba-8085-37ee1ddcd499|Lynparza|34084-4|ADVERSE REACTIONS|Chronic obstructive pulmonary disease|10009033|COPD|10010952|copd|C0024117|Chronic Obstructive Airway Disease||
